股票代码,股票简称,年份,每股收益(元),营业总收入(元),净利润(元),净资产收益率(%),同比增长(%),每股净资产(元),每股经营现金流量(元),销售毛利率(%),季度环比增长(%),所处行业
32,深桑达A,2021,0.0434,256854807.74,17931339.36,1.01,-35.5649634325,3.599431479399,-0.133890551084,16.4553067789,-47.5344,通信设备
32,深桑达A,2022,0.039,8126470864.47,27657145.27,0.96,25.2430120699,3.875107472657,-6.386459265596,10.9421306803,-47.2899,通信设备
32,深桑达A,2023,-0.1097,11406168476.17,-124869335.22,-2.15,40.3582030428,5.181900606689,-1.785091203364,9.7142118149,-29.6315,通信设备
34,神州数码,2015,-0.001,116038533.86,-317082.32,-0.3,4.6897631676,0.295468159767,-0.021579950195,12.3943124164,-26.6655,计算机设备
34,神州数码,2016,0.064,97381446.19,22988002.68,12.98,-16.0783552234,0.526923365041,-0.045439409178,9.8356834538,-26.6651,计算机设备
34,神州数码,2017,-0.013,90353490.67,-5919019.93,-0.65,-7.2169348423,3.609520787848,-0.031423642534,11.3397704217,-28.4439,计算机设备
34,神州数码,2018,0.1304,12224921603.66,85262046.98,3.17,13430.104385573,4.184490773267,-0.203845573151,5.580191704,-26.8355,计算机设备
34,神州数码,2019,0.1703,15784658438.53,111406861.16,3.28,29.1186884487,5.272259001391,-0.233462694845,4.6462039071,-28.3066,计算机设备
34,神州数码,2020,0.2089,21755299135.68,136162978.16,3.49,37.8255932518,6.028834649955,0.404916981173,3.6754902295,-23.6749,计算机设备
34,神州数码,2021,0.1819,17965931618.1,118179590.18,2.66,-17.4181356641,6.815710731942,1.521781069575,4.4976100364,-24.6009,计算机设备
34,神州数码,2022,0.2427,24018941906.96,156428462.64,3.32,33.6916026262,7.196935433899,0.728838472011,3.6157242964,-15.3461,计算机设备
34,神州数码,2023,0.2909,28598823326.01,187325953.96,3.86,19.0677900667,9.29606004039,-1.523377460655,3.8812531007,-21.3762,计算机设备
35,中国天楹,2015,0.08,91953600.71,32093105.92,3.55,0,0.057704173912,0.154926984364,61.0608978838,0,环保行业
35,中国天楹,2016,0.07,119628999.3,35660835.59,2.17,30.0971341811,2.677054070362,0.055734245485,61.2572419637,-54.9563,环保行业
35,中国天楹,2017,0.03,162867106.82,36153664.75,1.93,36.1435001321,3.046335294184,-0.006366128177,55.4642594774,-55.3966,环保行业
35,中国天楹,2018,0.0184,238776904.99,22788430.12,1.1,46.6084279706,1.683577430668,-2.7036156e-05,41.9017301628,-42.4808,环保行业
35,中国天楹,2019,0.0171,291856943.95,23099306.25,0.76,22.2299719323,2.251486353672,-0.057000719056,31.2472062702,-52.8032,环保行业
35,中国天楹,2020,0.0385,3259200890.95,79942436.78,1.34,1016.7117858633,3.251455321145,0.086724100627,13.6332320445,579.6805,环保行业
35,中国天楹,2021,0.0429,5045853291.28,108148955.15,1.01,54.8187258199,4.238460144845,0.168112428654,13.4394882826,-8.5838,环保行业
35,中国天楹,2022,0.0485,5784828021.38,122497378.02,1.05,14.6451885824,4.596198004067,0.205123182277,14.0975985354,2.5702,环保行业
35,中国天楹,2023,0.0179,1204295978.5,42662118.84,0.39,-79.181818819,4.335495929921,-0.166681469268,18.1574528807,-63.2553,环保行业
36,华联控股,2015,0.001,44242540.63,765867.78,0.04,-5.1830117636,1.664060307494,-0.41108258937,50.9632860567,-15.4642,房地产开发
36,华联控股,2016,-0.0077,44375344.74,-8677286.92,-0.46,0.3001728836,1.662242813177,-0.165659570171,45.8827675803,-9.3653,房地产开发
36,华联控股,2017,0.0828,47489315.33,93047735.64,4.46,7.0173439964,1.869495214579,0.791223629326,47.237926498,-81.5315,房地产开发
36,华联控股,2018,0.6644,1783750883.04,758411389.83,20.18,3656.1099178728,3.624704854458,-0.023273865737,71.413114653,-11.9699,房地产开发
36,华联控股,2019,0.0923,454167704.97,105323586.17,2.36,-74.5386135873,3.952150989226,0.226148436086,71.9208218606,-51.743,房地产开发
36,华联控股,2020,0.24,887996518.3,271950774.56,5.49,95.5217221706,4.456508712229,-0.014447438204,76.0106890354,42.3324,房地产开发
36,华联控股,2021,0.21,1485052222.04,310617431,6.09,67.2362662956,3.54355243304,-0.014892867431,66.3338296216,62.2049,房地产开发
36,华联控股,2022,0.07,518318161.66,103132718.55,2.08,-65.0976474788,3.375159720804,0.177443492206,67.4674346467,186.9873,房地产开发
36,华联控股,2023,0.02,202486207.27,34968124.23,0.7,-60.9339933948,3.373034209658,-0.042156635333,53.4831681427,-80.8291,房地产开发
37,深南电A,2015,-0.09,163144349.56,-52176712.55,-3.37,-22.5380710824,2.56963328116,0.423157292096,-56.9876636309,-2.5956,电力行业
37,深南电A,2016,-0.15,258686630.32,-88448771.06,-7.3,58.563033913,1.961259575138,-0.133148941827,-24.7868805089,2.4102,电力行业
37,深南电A,2017,-0.08,244369581.94,-46283508.47,-7.89,-5.5345142353,0.978387781365,-0.088822848075,3.5653812192,-22.3679,电力行业
37,深南电A,2018,-0.05,318755094.24,-27388861.07,-1.5,30.4397591998,3.177577796898,-0.353628177934,2.7925221623,-13.2677,电力行业
37,深南电A,2019,-0.02,403525942.67,-10927762.57,-0.57,26.594350949,3.23127270296,-0.11490528183,4.5777771059,-15.0316,电力行业
37,深南电A,2020,-0.05,152975230.74,-28373168.62,-1.47,-62.0903603551,3.234272822878,-0.008125346517,-4.0113238662,-42.2947,电力行业
37,深南电A,2021,-0.0233,228717033.81,-14023020.62,-0.7,49.5124620526,3.299391503085,0.036537808677,2.7274882181,-43.5946,电力行业
37,深南电A,2022,-0.0217,86380557.37,-13078849.22,-0.64,-62.2325648724,3.387175999255,-0.064508972119,0.9815196913,-52.2808,电力行业
37,深南电A,2023,-0.0644,75090604.86,-38834600.08,-2.43,-13.0700158158,2.615388788043,-0.056488995561,-23.6711393564,-55.3094,电力行业
39,中集集团,2015,0.048,12112863000,127890000.0,0.62,2.6822382387,7.826450546213,-0.924246740646,14.9123621723,-27.4037,通用设备
39,中集集团,2016,0.1861,14580630000,497427000.0,2.2,20.3731107997,8.54528780463,0.056268939684,14.9186077693,-28.8546,通用设备
39,中集集团,2017,0.1291,10412416000,410444000,1.44,-28.5873381329,9.06258448674,0.073700306016,19.9478007794,-22.3803,通用设备
39,中集集团,2018,0.1624,14675987000,509681000.0,1.76,40.9469905928,9.342871134789,0.03204075632,18.3324569584,-9.0089,通用设备
39,中集集团,2019,0.1409,19253639000,446287000.0,1.36,31.1914421838,10.349241480794,-0.360139739478,13.199161987,-13.8047,通用设备
39,中集集团,2020,0.0993,19099547000,405681000.0,1.06,-0.8003266292,11.722938610993,-0.200807943155,13.4791992711,-28.1742,通用设备
39,中集集团,2021,-0.1929,15852177000,-641450000,-1.98,-17.002340422,9.673073206779,-0.402656107304,10.5405774866,-34.3733,通用设备
39,中集集团,2022,0.4051,28864101000,1507331000.0,3.61,82.0828836317,11.416207002254,0.902882436619,15.6212486923,-5.5714,通用设备
39,中集集团,2023,0.3151,35558688000,1706270000.0,3.69,23.1934713643,13.054560844547,1.687046559485,15.2961858435,-21.7694,通用设备
40,东旭蓝天,2015,0.007,129385693.68,3419573.19,0.27,102.0581660791,2.675526004558,-0.364435807338,45.5245560577,-61.7346,电力行业
40,东旭蓝天,2016,0.014,199390035.17,6490678.35,0.51,54.1051637928,2.717849431003,-0.482585989822,37.7379574289,-65.4904,电力行业
40,东旭蓝天,2017,0.064,603256857.68,29873136.17,2.23,202.5511566642,2.889578718813,-0.244223128971,23.9389996718,-38.5446,电力行业
40,东旭蓝天,2018,0.027,841966737.78,36033769.08,0.33,39.5701892255,8.211652603919,0.179635608025,17.1399848494,-39.2986,电力行业
40,东旭蓝天,2019,0.8109,1066134391.9,1084284536.44,9.01,26.6242885926,9.39827253223,-0.376181848077,21.4222289202,-63.8759,电力行业
40,东旭蓝天,2020,0.0125,2224208736.59,18647194.28,0.13,108.6236738528,9.765320652437,0.162900228726,10.3183777023,-34.2334,电力行业
40,东旭蓝天,2021,-0.036,559073338.24,-53592586.18,-0.4,-74.864169489,8.992488516447,-0.290069782873,19.6803882736,34.1201,电力行业
40,东旭蓝天,2022,-0.0555,584504377.24,-82463112.91,-0.68,4.548784079,8.131362076173,0.014203335633,14.5405366443,-39.5574,电力行业
40,东旭蓝天,2023,-0.0388,678980331.23,-57651321.05,-0.5,16.1634296797,7.754823539538,-0.018771786769,19.1047424356,-35.9936,电力行业
42,中洲控股,2015,0.4802,984126472.14,229989715.25,7.23,241.1099711632,13.76361537413,-0.759268636822,51.0295594252,-25.7674,房地产开发
42,中洲控股,2016,0.9639,2060722225.64,461622270.19,13.06,108.626671161,7.853248209369,-1.312723643072,53.4481774504,57.1403,房地产开发
42,中洲控股,2017,0.0683,1906287786.01,44774632.28,0.79,-7.4941900324,8.522536941428,-1.425122631075,20.7974302385,0.4857,房地产开发
42,中洲控股,2018,0.0389,1092102058.91,25858292.3,0.44,-42.7105357898,8.895698075974,0.328909018625,23.3655055522,-60.189,房地产开发
42,中洲控股,2019,0.4005,1523246848.76,266284767.81,4.08,39.4784339369,10.00477154171,-0.389922812069,51.9475495514,-66.993,房地产开发
42,中洲控股,2020,0.3488,1415067296.01,231879742.8,3.14,-7.1019055669,11.271902337129,-0.045925955282,57.9700653533,64.1536,房地产开发
42,中洲控股,2021,-0.1126,680879179.21,-74853319.97,-1,-51.883618459,11.255077781352,0.940145572829,21.4010070111,-80.0424,房地产开发
42,中洲控股,2022,-0.1882,1828255746.54,-125101867.03,-1.6,168.5139746322,11.653536622237,-0.16313290658,15.832560585,-63.3594,房地产开发
42,中洲控股,2023,0.0546,1159739521.97,36325367.51,0.45,-36.565793699,12.157484979626,-1.82064084196,38.170024054,-56.63,房地产开发
45,深纺织A,2015,-0.0217,220802549.07,-10972224.82,-0.48,-18.8800453154,4.501572804394,-0.005216134457,11.0832159833,-27.0716,光学光电子
45,深纺织A,2016,-0.01,302735429.91,4339711.63,0.2,37.1068546016,4.310814129422,0.083491164899,4.0806879306,-23.7979,光学光电子
45,深纺织A,2017,-0.02,262310373.65,-10246461.6,-0.47,-13.3532623757,4.268834879046,-0.046661836773,8.9838083763,-7.5321,光学光电子
45,深纺织A,2018,0.0085,272392669.11,4302137.37,0.13,3.843651061,4.62693546803,-0.366765933842,6.9449935205,-19.9626,光学光电子
45,深纺织A,2019,0.011,221307388.08,5616717.0,0.23,-18.7542789595,4.700959183739,-0.06897194767,8.9898306526,-45.3841,光学光电子
45,深纺织A,2020,0.0203,592839958.12,10381938.06,0.43,167.8807803315,4.954157067601,0.046094980894,6.7451880499,195.2409,光学光电子
45,深纺织A,2021,-0.0114,384038897.58,-5827092.54,-0.21,-35.2204769061,5.346234980112,-0.166091613232,7.4855814713,-25.8134,光学光电子
45,深纺织A,2022,0.0842,552950209.39,42776335.85,1.53,43.9828655051,5.532288190432,-0.148275271857,22.6300386427,-13.0607,光学光电子
45,深纺织A,2023,0.0348,670551882.04,17625745.18,0.62,21.2680401694,5.595834228545,-0.130235099671,13.5530730633,7.8995,光学光电子
48,京基智农,2015,0.0082,331683464.83,3216866.75,0.8,5.147180337,1.038855200191,0.283434049502,12.8533852484,-16.061,房地产开发
48,京基智农,2016,0.0153,366389150.48,5971752.53,1.15,10.4634958718,1.339573028489,0.369965534852,20.9830817177,-58.6946,房地产开发
48,京基智农,2017,0.02,319007018.6,7496377.31,1.05,-12.9321874892,1.826683895342,-0.089286753441,21.6143760638,-38.312,房地产开发
48,京基智农,2018,-0.0473,304054735.62,-18481014.45,-2.56,-4.6871329181,1.822549872428,-0.352489256924,13.4243224717,-17.8641,房地产开发
48,京基智农,2019,-0.0305,341436876.05,-11899228.25,-2.08,26.5954011389,2.592286083983,-0.199792243478,14.4519024778,-8.5394,房地产开发
48,京基智农,2020,0.2755,719930211.46,110883146.4,10.35,110.8530923164,2.883827840359,2.510914204506,41.3040209949,-59.9263,房地产开发
48,京基智农,2021,0.1476,414257688.63,59393932.19,2.71,-42.4586325125,5.578235995387,0.713033816936,37.9278842934,-87.031,房地产开发
48,京基智农,2022,0.7752,2020310009.13,405613994.59,13.73,387.6940282778,7.845828411764,-1.487046706582,61.9152558482,-29.834,房地产开发
48,京基智农,2023,-0.2709,460365527.64,-141770640.19,-5.76,-77.2131244433,4.56999094313,0.552548411974,-14.4883519389,34.9223,房地产开发
49,德赛电池,2015,0.2419,1194510443.67,49640336.45,8.88,43.8726817611,4.281682399497,2.047859373251,12.3665013138,-42.8246,电池
49,德赛电池,2016,0.288,1824549041.68,59114668.86,7.66,52.7445031016,3.904114380337,0.704171861214,10.0975078472,-27.6664,电池
49,德赛电池,2017,0.1894,1521864565.54,38870671.5,4.09,-16.5895500327,4.728666722928,-0.659676981814,9.7331441492,-39.9311,电池
49,德赛电池,2018,0.3362,2288946643.68,69010820.55,5.8,50.4040961009,5.962890624317,1.508495990411,9.8253913306,-31.8283,电池
49,德赛电池,2019,0.3706,2978683723.35,76059719.09,5.27,30.1333839115,7.213717494562,1.317570759357,7.5801866056,-36.6338,电池
49,德赛电池,2020,0.3308,3461264711.41,67902017.61,3.81,16.2011489933,8.854485823777,1.425628733287,7.3550958218,-37.7109,电池
49,德赛电池,2021,0.2281,2883594664.69,47261563.55,2.13,-16.6895656612,10.855749701717,0.974275109944,7.0447802719,-51.1454,电池
49,德赛电池,2022,0.4491,3843261249.65,134873963.17,4.66,33.2802178028,14.32538878991,0.826066933366,8.7943915699,-42.0411,电池
49,德赛电池,2023,0.5152,4902406895.26,154245630.36,4.4,27.5585128569,11.936648383676,0.067985176406,8.8167962702,-28.4191,电池
50,深天马A,2015,0.1679,2114893183,123089482.0,4.72,13.3954431237,2.63754399448,-0.11129966782,24.9382841762,15.4148,光学光电子
50,深天马A,2016,0.1142,2440217347.02,129237343.63,1.57,15.3825340511,7.312016031045,0.604034189931,17.2968275562,-12.4753,光学光电子
50,深天马A,2017,0.0649,2451540177.17,90885529.26,0.68,0.4640090836,9.539089517755,-0.722692541519,19.5061261885,-10.2428,光学光电子
50,深天马A,2018,0.2694,4455927663.78,377462096.67,1.62,18.401986282,9.991872711906,-0.972724935246,23.6514801258,-2.7041,光学光电子
50,深天马A,2019,0.2352,6567943071.87,448115100.73,1.95,47.5313601396,12.429752631523,0.248231824168,15.6188098192,68.077,光学光电子
50,深天马A,2020,0.1413,6926760995.62,289479369.93,1.11,5.4631704298,12.832674071569,0.306548074713,13.8943401493,-3.4211,光学光电子
50,深天马A,2021,0.1471,6562331910.66,301338975.3,1.12,-5.2611759694,13.185823526577,0.080753125604,16.7894486315,-4.3456,光学光电子
50,深天马A,2022,-0.0049,8737791194.82,-11946832.45,-0.04,26.0559803629,13.859830570987,0.013357368253,9.7485099483,26.2957,光学光电子
50,深天马A,2023,0.0322,8675304897.3,79077149.27,0.26,-0.7151269254,12.276372592109,0.107076462289,13.8693332018,10.274,光学光电子
55,方大集团,2015,0.0152,355756883.37,11482984.4,0.98,17.7462932495,1.518563055533,-0.179720195919,17.5304439057,-37.4923,装修装饰
55,方大集团,2016,0.02,478296193.16,15504344.7,1.25,34.4446771147,1.653599282282,-0.311392633658,16.2984862319,-22.2861,装修装饰
55,方大集团,2017,0.03,469103396.78,22188780.56,1.67,-1.9219881972,1.773694567295,-0.078894220416,16.581333483,-33.7312,装修装饰
55,方大集团,2018,0.06,573546634.49,67759233.14,2.83,22.2644385922,3.082941461982,-0.006141817598,31.1985911345,-76.7099,装修装饰
55,方大集团,2019,0.08,650032997.33,98377550.44,2.99,13.3356833151,2.81395656416,-0.034320870966,38.7487771751,-27.348,装修装饰
55,方大集团,2020,0.06,670452093.7,69998533.09,1.37,3.1412399761,4.41937100223,-0.263701179757,30.3101028708,-17.572,装修装饰
55,方大集团,2021,0.08,413826888.79,94777419.75,1.81,-38.2764417207,4.686307205121,-0.301860263221,24.0229159131,-53.0071,装修装饰
55,方大集团,2022,0.07,646737766.14,75170490.26,1.38,55.4628747714,5.014177080615,-0.391904790071,25.0286078925,-26.8302,装修装饰
55,方大集团,2023,0.04,651720353.86,43891930.78,0.79,0.77041855,5.185038347298,-0.283780991589,23.611224403,-41.6853,装修装饰
56,皇庭国际,2015,-0.14,19087924.37,-38325384.06,-0.02,148.7066275122,9.952339006024,-1.093093850778,57.2358868268,4.6336,房地产服务
56,皇庭国际,2016,0.0167,97240392.99,9580097.35,0.33,409.4340856821,7.195385718282,-0.009654826506,76.8709576767,264.5115,房地产服务
56,皇庭国际,2017,0.02,66257988.17,20398316.81,0.41,-31.8616614632,8.747469859204,0.649520717431,72.2541479786,-19.22,房地产服务
56,皇庭国际,2018,0.05,137329655.12,52200469.6,1.01,107.2650542417,4.513270938714,-0.038392578983,80.5390229542,30.1189,房地产服务
56,皇庭国际,2019,0.04,221056812.57,51238430.14,1,60.6246997397,4.555236438563,0.248885128511,63.2418629287,55.1579,房地产服务
56,皇庭国际,2020,0.04,217564153.73,47250615.9,0.88,-1.5799824486,4.596433823262,0.127906231337,73.9326171395,-17.6043,房地产服务
56,皇庭国际,2021,0.01,152419924.9,11015916.55,0.2,-36.5461614686,4.641920219712,0.005570537866,67.6431648209,-38.859,房地产服务
56,皇庭国际,2022,0.002,190812481.33,2557012.18,0.05,25.1886729738,4.050709498947,0.021458790918,71.0990340592,13.5663,房地产服务
56,皇庭国际,2023,-0.1,180625215.33,-117515909.23,-3.53,-5.3388886979,2.830881333153,0.055646890167,71.1792784995,-10.3279,房地产服务
58,深赛格,2015,0.0286,156296410.46,22449590.92,1.8,17.0602064122,1.621630443507,0.000131999491,26.0012675493,-4.996,商业百货
58,深赛格,2016,0.0272,201742250.86,21348553.12,3.8,29.0767012923,1.682448757638,-0.048202950129,25.6084605165,-4.1103,商业百货
58,深赛格,2017,0.0739,453789232.95,91324739.57,4.08,2.9488554949,1.902071449657,-0.10407632623,36.8664711845,-0.5569,商业百货
58,深赛格,2018,0.0256,331231936.34,31609057.25,1.5,-27.0075373568,1.442899934082,0.03579643551,28.2694725114,66.5514,商业百货
58,深赛格,2019,0.0507,396384852.5,62622931.8,2.4,19.6698775124,1.594855850472,-0.000943089416,31.5791291653,-64.9245,商业百货
58,深赛格,2020,0.0486,376087480.56,60097292.93,2.41,-5.1206224991,1.553890455346,-0.008192117766,35.7088252207,133.3848,商业百货
58,深赛格,2021,-0.0095,192164935.58,-11787492.8,-0.62,-48.904192372,1.5276096723,-0.024685707522,19.5927267149,-49.3811,商业百货
58,深赛格,2022,0.0268,463208485.25,33065039.59,1.72,141.0473502109,1.569027579085,-0.052126710217,24.9715525024,42.5496,商业百货
58,深赛格,2023,0.0273,472271888.67,33718455.44,1.68,1.9566574682,1.633541600687,-0.049242202505,22.9813040568,-18.1715,商业百货
59,华锦股份,2015,-0.26,8294109901.2,-316949783.14,-4.52,-21.8031671221,5.713662448214,-1.654054914004,7.1510643185,-22.5957,石油行业
59,华锦股份,2016,-0.0904,7898100768.51,-144583217.61,-1.58,-23.7268306517,5.274958433314,1.370376838852,10.8600358057,-26.5362,石油行业
59,华锦股份,2017,0.2879,6322404901.76,460545853.79,5.07,-19.9503135365,5.823344572697,0.703319443411,25.1112048293,-25.6908,石油行业
